it train loss fine tune,it val loss fine tune
,
,0.9112350411713124
,
,0.688030863233975
,
,0.5769333371626479
,
,0.5006564561277628
,
,0.45328833455485956
,
,0.4143525947949716
,
,0.38593923806079794
,
,0.3632381289399096
,
,0.34797010871448686
,
,0.33510150760412216
,
,0.32174987465675386
,
,0.31166270364608084
,
,0.3050564644326057
,
,0.29846754209803683
,
,0.29024870464844366
,
,0.28413700155381644
,
,0.2793785723990628
,
,0.2737578702292272
,
,0.26902176280106815
,
,0.26639694850891826
,
,0.2603474001799311
,
,0.2586121414388929
,
,0.2541629520910127
,
,0.25096690372696945
,
,0.2481985058103289
,
,0.24602190479636193
,
,0.24392116583351578
,
,0.2406598442633237
,
,0.2378814640854086
,
,0.23573502267577817
